id_indicador,id_parte,tipo_alerta,score_fraude,descripcion,fecha_deteccion,revisado,confirmado_fraude
FRD-000925,PAR-004526,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,True
FRD-000926,PAR-004527,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-000927,PAR-004531,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-000928,PAR-004535,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,True,False
FRD-000929,PAR-004548,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-000930,PAR-004553,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,False,False
FRD-000931,PAR-004556,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-000932,PAR-004556,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-000933,PAR-004562,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,True,False
FRD-000934,PAR-004564,Siniestro en póliza reciente (< 3 meses),56,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-05-30,False,False
FRD-000935,PAR-004565,Múltiples partes en corto período,65,Alerta automática: Múltiples partes en corto período,2025-10-22,False,True
FRD-000936,PAR-004573,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-000937,PAR-004598,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,True
FRD-000938,PAR-004602,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,True
FRD-000939,PAR-004604,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-000940,PAR-004608,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-000941,PAR-004608,Receptor de pago sin relación con la póliza,65,Alerta automática: Receptor de pago sin relación con la póliza,2025-03-26,False,False
FRD-000942,PAR-004630,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-000943,PAR-004631,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-000944,PAR-004639,Parte reportado justo antes del vencimiento,54,Alerta automática: Parte reportado justo antes del vencimiento,2024-12-26,False,False
FRD-000945,PAR-004646,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-000946,PAR-004666,Perito con alta tasa de aprobación,53,Alerta automática: Perito con alta tasa de aprobación,2025-12-21,False,True
FRD-000947,PAR-004668,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-000948,PAR-004673,Perito con alta tasa de aprobación,52,Alerta automática: Perito con alta tasa de aprobación,2024-11-26,False,False
FRD-000949,PAR-004683,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000950,PAR-004691,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-000951,PAR-004697,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-000952,PAR-004706,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,True,False
FRD-000953,PAR-004709,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,True,False
FRD-000954,PAR-004719,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,True,False
FRD-000955,PAR-004720,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,True,False
FRD-000956,PAR-004721,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-000957,PAR-004722,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-000958,PAR-004728,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,False
FRD-000959,PAR-004729,Perito con alta tasa de aprobación,62,Alerta automática: Perito con alta tasa de aprobación,2024-12-26,False,False
FRD-000960,PAR-004734,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-000961,PAR-004737,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-000962,PAR-004742,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-000963,PAR-004743,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-000964,PAR-004754,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-000965,PAR-004758,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,True,False
FRD-000966,PAR-004758,Múltiples partes en corto período,53,Alerta automática: Múltiples partes en corto período,2024-07-29,False,False
FRD-000967,PAR-004764,Monto reclamado supera suma garantizada,50,Alerta automática: Monto reclamado supera suma garantizada,2025-09-22,False,False
FRD-000968,PAR-004765,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-000969,PAR-004772,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2023-10-03,False,False
FRD-000970,PAR-004773,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,True
FRD-000971,PAR-004775,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-000972,PAR-004793,Monto reclamado supera suma garantizada,76,Alerta automática: Monto reclamado supera suma garantizada,2024-01-31,False,False
FRD-000973,PAR-004797,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-000974,PAR-004810,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,True,False
FRD-000975,PAR-004811,Monto reclamado supera suma garantizada,72,Alerta automática: Monto reclamado supera suma garantizada,2024-07-29,False,False
FRD-000976,PAR-004815,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-000977,PAR-004822,Parte reportado justo antes del vencimiento,77,Alerta automática: Parte reportado justo antes del vencimiento,2023-10-03,False,False
FRD-000978,PAR-004826,Monto reclamado supera suma garantizada,58,Alerta automática: Monto reclamado supera suma garantizada,2024-04-30,False,False
FRD-000979,PAR-004831,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-000980,PAR-004843,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-000981,PAR-004845,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-000982,PAR-004858,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-000983,PAR-004860,Siniestro en póliza reciente (< 3 meses),77,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-06-29,False,False
FRD-000984,PAR-004867,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-000985,PAR-004868,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-000986,PAR-004869,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,True,False
FRD-000987,PAR-004886,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-000988,PAR-004888,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-000989,PAR-004892,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,False,False
FRD-000990,PAR-004894,Monto reclamado supera suma garantizada,61,Alerta automática: Monto reclamado supera suma garantizada,2023-11-02,True,False
FRD-000991,PAR-004895,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,True
FRD-000992,PAR-004896,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,True,False
FRD-000993,PAR-004904,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,False,True
FRD-000994,PAR-004905,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,True
FRD-000995,PAR-004915,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-000996,PAR-004916,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,False,False
FRD-000997,PAR-004926,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,True,False
FRD-000998,PAR-004936,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-000999,PAR-004949,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-001000,PAR-004950,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,False
FRD-001001,PAR-004951,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-001002,PAR-004954,Perito con alta tasa de aprobación,67,Alerta automática: Perito con alta tasa de aprobación,2023-06-05,True,False
FRD-001003,PAR-004957,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001004,PAR-004960,Parte reportado justo antes del vencimiento,73,Alerta automática: Parte reportado justo antes del vencimiento,2025-07-24,False,False
FRD-001005,PAR-004967,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001006,PAR-004969,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-001007,PAR-004992,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001008,PAR-005003,Múltiples partes en corto período,76,Alerta automática: Múltiples partes en corto período,2025-10-22,True,False
FRD-001009,PAR-005018,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001010,PAR-005030,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-001011,PAR-005030,Parte reportado justo antes del vencimiento,57,Alerta automática: Parte reportado justo antes del vencimiento,2026-03-21,False,False
FRD-001012,PAR-005043,Denunciante ≠ receptor de pago,56,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,False
FRD-001013,PAR-005048,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,True,False
FRD-001014,PAR-005052,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2023-06-05,False,False
FRD-001015,PAR-005056,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-001016,PAR-005059,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-001017,PAR-005062,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,True
FRD-001018,PAR-005066,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,True,False
FRD-001019,PAR-005070,Múltiples partes en corto período,59,Alerta automática: Múltiples partes en corto período,2025-05-25,True,False
FRD-001020,PAR-005079,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-001021,PAR-005087,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-001022,PAR-005104,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,False,False
FRD-001023,PAR-005106,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-001024,PAR-005109,Múltiples partes en corto período,54,Alerta automática: Múltiples partes en corto período,2025-05-25,False,True
FRD-001025,PAR-005114,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,True,False
FRD-001026,PAR-005124,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001027,PAR-005127,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001028,PAR-005134,Siniestro en póliza reciente (< 3 meses),72,Alerta automática: Siniestro en póliza reciente (< 3 meses),2023-06-05,False,False
FRD-001029,PAR-005148,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,True,False
FRD-001030,PAR-005157,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-001031,PAR-005183,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001032,PAR-005201,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-001033,PAR-005210,Perito con alta tasa de aprobación,73,Alerta automática: Perito con alta tasa de aprobación,2025-01-25,False,False
FRD-001034,PAR-005214,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,False
FRD-001035,PAR-005216,Monto reclamado supera suma garantizada,73,Alerta automática: Monto reclamado supera suma garantizada,2024-04-30,True,False
FRD-001036,PAR-005240,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-001037,PAR-005243,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,False,False
FRD-001038,PAR-005243,Perito con alta tasa de aprobación,59,Alerta automática: Perito con alta tasa de aprobación,2023-12-02,False,False
FRD-001039,PAR-005244,Parte reportado justo antes del vencimiento,59,Alerta automática: Parte reportado justo antes del vencimiento,2025-05-25,True,False
FRD-001040,PAR-005245,Receptor de pago sin relación con la póliza,69,Alerta automática: Receptor de pago sin relación con la póliza,2024-01-01,False,False
FRD-001041,PAR-005248,Monto reclamado supera suma garantizada,59,Alerta automática: Monto reclamado supera suma garantizada,2023-11-02,False,False
FRD-001042,PAR-005269,Monto reclamado supera suma garantizada,71,Alerta automática: Monto reclamado supera suma garantizada,2025-12-21,False,False
FRD-001043,PAR-005271,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,True,False
FRD-001044,PAR-005273,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001045,PAR-005277,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-001046,PAR-005279,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-001047,PAR-005280,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,True,False
FRD-001048,PAR-005285,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-001049,PAR-005287,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,True
FRD-001050,PAR-005290,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-001051,PAR-005294,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,True,False
FRD-001052,PAR-005295,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001053,PAR-005298,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,False
FRD-001054,PAR-005299,Parte reportado justo antes del vencimiento,50,Alerta automática: Parte reportado justo antes del vencimiento,2025-02-24,False,False
FRD-001055,PAR-005309,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,True,False
FRD-001056,PAR-005314,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-001057,PAR-005314,Múltiples partes en corto período,50,Alerta automática: Múltiples partes en corto período,2023-10-03,False,False
FRD-001058,PAR-005315,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-001059,PAR-005316,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-001060,PAR-005318,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2025-07-24,False,False
FRD-001061,PAR-005321,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2023-06-05,False,False
FRD-001062,PAR-005335,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-001063,PAR-005338,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,True
FRD-001064,PAR-005340,Siniestro en póliza reciente (< 3 meses),78,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-05-25,False,False
FRD-001065,PAR-005341,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-001066,PAR-005345,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,True,False
FRD-001067,PAR-005351,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,False
FRD-001068,PAR-005359,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-001069,PAR-005359,Receptor de pago sin relación con la póliza,61,Alerta automática: Receptor de pago sin relación con la póliza,2025-10-22,False,False
FRD-001070,PAR-005369,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,False,False
FRD-001071,PAR-005378,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-001072,PAR-005384,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,True,False
FRD-001073,PAR-005385,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-001074,PAR-005389,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,False
FRD-001075,PAR-005390,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001076,PAR-005396,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-001077,PAR-005408,Parte reportado justo antes del vencimiento,75,Alerta automática: Parte reportado justo antes del vencimiento,2025-04-25,False,False
FRD-001078,PAR-005419,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-001079,PAR-005423,Parte reportado justo antes del vencimiento,51,Alerta automática: Parte reportado justo antes del vencimiento,2025-07-24,True,False
FRD-001080,PAR-005429,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-001081,PAR-005430,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,True
FRD-001082,PAR-005436,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-001083,PAR-005442,Receptor de pago sin relación con la póliza,79,Alerta automática: Receptor de pago sin relación con la póliza,2024-09-27,False,True
FRD-001084,PAR-005443,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,True,False
FRD-001085,PAR-005445,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,False
FRD-001086,PAR-005447,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001087,PAR-005455,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,True
FRD-001088,PAR-005461,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001089,PAR-005462,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,False
FRD-001090,PAR-005463,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,True,False
FRD-001091,PAR-005474,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001092,PAR-005475,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-001093,PAR-005476,Monto reclamado supera suma garantizada,79,Alerta automática: Monto reclamado supera suma garantizada,2025-10-22,False,False
FRD-001094,PAR-005478,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,False
FRD-001095,PAR-005483,Múltiples partes en corto período,53,Alerta automática: Múltiples partes en corto período,2024-11-26,False,False
FRD-001096,PAR-005501,Múltiples partes en corto período,61,Alerta automática: Múltiples partes en corto período,2023-07-05,False,False
FRD-001097,PAR-005504,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,True,False
FRD-001098,PAR-005506,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,True,False
FRD-001099,PAR-005509,Múltiples partes en corto período,60,Alerta automática: Múltiples partes en corto período,2024-01-01,False,False
FRD-001100,PAR-005510,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-001101,PAR-005511,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-001102,PAR-005512,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,True,False
FRD-001103,PAR-005516,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-001104,PAR-005517,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,False
FRD-001105,PAR-005541,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,True,True
FRD-001106,PAR-005544,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-001107,PAR-005549,Parte reportado justo antes del vencimiento,63,Alerta automática: Parte reportado justo antes del vencimiento,2025-08-23,True,False
FRD-001108,PAR-005552,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-001109,PAR-005556,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,False
FRD-001110,PAR-005570,Receptor de pago sin relación con la póliza,74,Alerta automática: Receptor de pago sin relación con la póliza,2024-03-31,True,False
FRD-001111,PAR-005571,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,True,False
FRD-001112,PAR-005576,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-001113,PAR-005578,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-001114,PAR-005579,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,True
FRD-001115,PAR-005586,Perito con alta tasa de aprobación,63,Alerta automática: Perito con alta tasa de aprobación,2023-09-03,False,True
FRD-001116,PAR-005598,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001117,PAR-005603,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,False,False
FRD-001118,PAR-005612,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-001119,PAR-005613,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001120,PAR-005616,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,False,False
FRD-001121,PAR-005617,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001122,PAR-005626,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,True,False
FRD-001123,PAR-005626,Monto reclamado supera suma garantizada,78,Alerta automática: Monto reclamado supera suma garantizada,2025-12-21,False,False
FRD-001124,PAR-005627,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-001125,PAR-005647,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001126,PAR-005653,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-001127,PAR-005655,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2026-03-21,False,False
FRD-001128,PAR-005666,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-001129,PAR-005670,Perito con alta tasa de aprobación,66,Alerta automática: Perito con alta tasa de aprobación,2025-07-24,False,False
FRD-001130,PAR-005671,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,True
FRD-001131,PAR-005676,Siniestro en póliza reciente (< 3 meses),57,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-11-21,False,False
FRD-001132,PAR-005680,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,True,True
FRD-001133,PAR-005686,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,True
FRD-001134,PAR-005687,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,False
FRD-001135,PAR-005688,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
